Código Olla Común;Nombre de las Ollas Comunes;Departamento;Provincia;Distrito;Referencia;Centro Poblado;Cocina;N° Beneficiarios;Estado
X1501430202;LAS DELICIAS DE LOS ALAMOS;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;69;Transitado
X1501430204;LAS EMPRENDEDORAS DE 12 DE JUNIO;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;53;Transitado
X1501430205;Unidas Contra el Hambre - LAS FLORES DE LIMATAMBO;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;70;Transitado
X1501430207;LAS GUERRERAS PARTE ALTA;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;40;Transitado
X1501430208;LAS HERMANAS SOLIDARIAS;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;64;Transitado
X1501430209;LAS LADERAS;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Ninguna;0;Cancelado
X1501430210;MUJERES LUCHADORAS DE CIUDAD DE GOSEN;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;80;Transitado
X1501430211;LAS LUCHADORAS;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;41;Transitado
X1501430214;LAS 3 REGIONES;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;71;Transitado
X1501430215;LAS TRIUNFADORAS DEL COVID 19;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;83;Transitado
X1501430216;LAS TUNAS;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;32;Transitado
X1501430217;LAS VECINAS UNIDAS;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;58;Transitado
X1501430219;LAS WARMIS;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Ninguna;0;Cancelado
X1501430220;LOMA AIROSA;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;54;Transitado
X1501430222;LAS LOMAS DEL PARAISO;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Ninguna;52;Cancelado
X1501430223;LOS 04 SUYOS;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Ninguna;0;Cancelado
X1501430224;LOS 3 TENEDORES;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;97;Transitado
X1501430225;LOS ANGELES DE A.C.U;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;49;Transitado
X1501430228;LOS PIEDRONES;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;44;Activo
X1501430229;LOS PORTALES MADRES EMPODERADAS;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;57;Transitado
X1501430230;AMPLIACIÓN LOS PRECURSORES;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Ninguna;0;Cancelado
X1501430233;LOS TRIUNFADORES;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;64;Transitado
X1501430234;LUZ DE AMANCAES;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Ninguna;0;Cancelado
X1501430235;JEHOVA ES MI PASTOR DE 24A;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;72;Transitado
X1501430236;LUZ Y ESPERANZA;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Ninguna;0;Cancelado
X1501430239;RENACIENDO MADRES AGRUPADAS;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;40;Cancelado
X1501430240;MADRES LUCHADORAS COMITE 4 SUR AMPLIACIÓN;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Ninguna;60;Cancelado
X1501430241;MADRES LUCHADORAS DEL CERRO JAPÓN;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;81;Transitado
X1501430245;EDEN DEL MANANTIAL #1;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;72;Transitado
X1501430247;PORTALES Del valle /MANOS MILAGROSAS;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;45;Transitado
X1501430250;MANUEL AREVALO CACERES;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;58;Transitado
X1501430251;MANUEL CASTILLO JUNTOS PODEMOS MAS;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;68;Transitado
X1501430254;MARIA AUXILIADORA 1;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;68;Transitado
X1501430255;María de los Ángeles;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;71;Transitado
X1501430256;MARÍA DE LOS ÁNGELES;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;36;Transitado
X1501430258;MIRADOR DE MARIATEGUI /TORONTO FRIEND;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;53;Activo
X1501430261;Miski Mikuy VIRGEN DE LOURDES;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Ninguna;0;Cancelado
X1501430262;MISKY MIKUY;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;49;Cancelado
X1501430263;MISKY MICUY;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;50;Transitado
X1501430264;Siempre Unidas / CERRO MINA;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Ninguna;0;Cancelado
X1501430265;MUJERES LUCHADORAS DE PAMPA LEON;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;64;Transitado
X1501430269;MUJERES PODEROSAS DE CIUDAD DE GOCEN;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;86;Transitado
X1501430270;MUJERES UNIDAS;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;26;Transitado
X1501430271;MUJERES UNIDAS;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Ninguna;0;Cancelado
X1501430272;Mundo de Amor;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;58;Transitado
X1501430273;MUNDO DE AMOR;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Ninguna;0;Cancelado
X1501430275;NUEVA AMERICA;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Ninguna;0;Cancelado
X1501430276;NUEVA UNIÓN;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;100;Transitado
X1501430278;NUEVO CAJAMARCA;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;65;Transitado
X1501430280;VILLA SANTA ROSA;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;36;Inactivo
X1501430281;OLLA ANDINA;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Ninguna;0;Cancelado
X1501430282;OLLA ANDINA SINAI;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Ninguna;0;Cancelado
X1501430285;MANOLO CASTILLO;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;48;Transitado
X1501430292;PALMERAS DEL PARAÍSO;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Ninguna;0;Cancelado
X1501430295;PARAÍSO ALTO;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Ninguna;0;Cancelado
X1501430296;PARAÍSO ALTO COMITÉ 9;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Ninguna;0;Cancelado
X1501430300;SECTOR NUEVA JERUSALEN;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;53;Transitado
X1501430305;RETROCEDER NUNCA RENDIRSE JAMAS;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;63;Transitado
X1501430307;SAN FRANCISCO DE ASIS;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;47;Cancelado
X1501430309;SAN MARTIN;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;108;Transitado
X1501430310;SAN MIGUEL ARCANGEL;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;90;Transitado
X1501430311;San Santiago de Puyusca Ticlio Chico;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;51;Transitado
X1501430312;SANTA CRUZ;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;45;Cancelado
X1501430313;SANTA ROSA;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Ninguna;0;Cancelado
X1501430315;SANTA ROSA DE LIMA;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Ninguna;0;Cancelado
X1501430316;SANTA TERESA DE CALCUTA;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Ninguna;0;Cancelado
X1501430319;AMPLIACION NUEVA JERUSALEN;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Ninguna;0;Cancelado
X1501430320;Las Palmeras;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;117;Transitado
X1501430322;SEMILLA PAZ Y AMOR;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;76;Transitado
X1501430323;SEÑOR DE HUANCA;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;75;Transitado
X1501430325;SEÑOR DE LOS TEMBLORES;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;64;Cancelado
X1501430326;Shalom;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;77;Transitado
X1501430327;SIEMPRE UNIDAS / CERRO MINA;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;83;Transitado
X1501430329;SIZZLING;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Ninguna;0;Cancelado
X1501430330;SOL DE AMÉRICA;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;100;Transitado
X1501430331;TIWINZA;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;108;Transitado
X1501430332;TODOS UNIDOS DEL SOL;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;82;Transitado
X1501430333;TODOS UNIDOS DIVINA PROVIDENCIA;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Ninguna;0;Cancelado
X1501430336;OLLA COMUN UNIDOS EN CRISTO;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;85;Transitado
X1501430338;"""OLLA UNIDOS POR UNA SOLA CAUSA""";LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Ninguna;26;Cancelado
X1501430342;VECINOS UNIDOS;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;41;Transitado
X1501430343;VECINOS UNIDOS 1 SUR H;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;135;Transitado
X1501430346;VILLA SANTA ROSA;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Ninguna;0;Cancelado
X1501430347;VIRGEN DE COCHARCAS 1ERA ETAPA;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Ninguna;0;Cancelado
X1501430349;VIRGEN DE GUADALUPE;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;87;Transitado
X1501430353;VIRGEN DE LA MEDALLA MILAGROSA;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Ninguna;0;Cancelado
X1501430355;VIRGEN DE LAS MERCEDES DE PARAÍSO ALTO;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Ninguna;0;Cancelado
X1501430356;OLLA COMUN VIRGEN DEL CARMEN DE LAS CASUARINAS;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Ninguna;0;Cancelado
X1501430357;VIRGEN DE NATIVIDAD;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;87;Transitado
X1501430359;OLLA COMÚN SANTA MARÍA 2020;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;147;Transitado
X1501430360;GRANITO DE ORO;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;43;Transitado
X1501430362;CONFÍO EN DIOS CON TODO MI CORAZÓN;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;119;Cancelado
X1501430363;SAGRADA FAMILIA;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;58;Transitado
X1501430365;JESUS MI FORTALEZA / SANTIAGO DE PUYUSCA;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;63;Transitado
X1501430366;Águilas Negras;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;59;Cancelado
X1501430367;LA MAR;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;44;Transitado
X1501430370;OLLITA DIGNA BALCÓN DEL PARAISO;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;73;Transitado
X1501430371;VIRGEN DEL CARMEN DE LAS CASUARINAS DE CERCADO;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;67;Transitado
X1501430372;ESPERANZA;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;66;Transitado
X1501430373;MUJERES LUCHADORAS DE FORTALEZA DEL PARAISO;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;57;Transitado
X1501430374;Comite 2 Sur A;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;70;Transitado
X1501430375;GOTITAS DEL MIRADOR;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;47;Transitado
X1501430376;OLLA COMÚN AA.HH. EL SAUCE DE NUEVO PARAISO JCM;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;51;Transitado
X1501430378;Pasaje Santa Rosa Los Angeles;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;37;Transitado
X1501430379;DIVINO NIÑO JESUS;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;29;Transitado
X1501430383;VIRGEN DE LA CONCEPCION Pampa Leon;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;54;Transitado
X1501430389;UNIÓN Y ESPERANZA;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;75;Cancelado
X1501430390;OLLA COMUN ARENAL ALTO;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;74;Transitado
X1501430391;AMPLIACIÓN VILLA LAS CASUARINAS;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;32;Transitado
X1501430393;UNIDOS CONTRA EL HAMBRE;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;52;Transitado
X1501430395;MAMITAS LUCHADORAS;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;67;Transitado
X1501430396;CERRO FRANCO;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;230;Cancelado
X1501430398;LAS TRES MARIAS;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Ninguna;85;Cancelado
X1501430399;AMPLIACIÓN COMITÉ 23;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Ninguna;0;Cancelado
X1501430400;PRADERAS PARTE BAJA;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Ninguna;0;Cancelado
X1501430401;SAN MARTIN 1;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;47;Transitado
X1501430403;OLLITA DE VALERIA;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;69;Transitado
X1501430405;virgen de chapi;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;54;Transitado
X1501430406;VIRGEN PODEROSA;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;49;Activo
X1501430407;AMPLIACION EL MIRADOR DE LOS ANDES;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;104;Transitado
X1501430408;2 de diciembre virgende la candelaria;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;94;Transitado
X1501430410;OLLA COMUN JEHOVA JHIRE;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;62;Transitado
X1501430411;LAS VEGAS MARGEN DERECHA;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;60;Transitado
X1501430413;JUNTAS CONTRA EL HAMBRE MUJERES UNIDAS;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;62;Transitado
X1501430415;Cristo Sembrador;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;83;Transitado
X1501430416;DIVINA MISERICORDIA;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;25;Transitado
X1501430418;GRUPO 1 - AAHH VIRGEN DE LA CANDELARIA SECTOR A;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;52;Transitado
X1501430419;OLLA COMUN LA ESPERANZA 2020;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;71;Transitado
X1501430420;El Pan de Cada Día;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;43;Cancelado
X1501430422;13 DE JUNIO;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;63;Transitado
X1501430425;CMT 1 PARAISO BAJO/ EL PARAISO;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;109;Transitado
X1501430426;NUEVA ESPERANZA;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;53;Transitado
X1501430427;TERNURA DE DIOS;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;57;Activo
X1501430428;JESUS MI SALVADOR;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;144;Transitado
X1501430429;MANOS UNIDAS;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;43;Transitado
X1501430430;LAS MAMITAS INDEPENDIENTES;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;71;Transitado
X1501430431;PARAISO ALTO COMITE 1 OFICIAL;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;55;Transitado
X1501430432;MISKI MIKUY;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;75;Transitado
X1501430433;los jardines;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;31;Activo
X1501430434;LA UNION HACE LA FUERZA;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;102;Transitado
X1501430440;NIÑO JESÚS;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;145;Transitado
X1501430441;UNIDOS CONTRA EL HAMBRE;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;64;Transitado
X1501430442;"""OLLA COMUN MUJERES EMPREDEDORAS""";LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Ninguna;0;Cancelado
X1501430443;LAS 3 MARIA VIRGEN DE LAS NIEVES;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;99;Transitado
X1501430445;Dios Es Amor;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Ninguna;0;Cancelado
X1501430446;vecinal comité 5;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Ninguna;0;Cancelado
X1501430447;ESPERANCITA NUEVO AMANECER;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;83;Transitado
X1501430448;LOS FUERTES DEL SUR;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;110;Transitado
X1501430449;UNION SANTA ROSA;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;70;Transitado
X1501430453;Juntas Adelante;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;55;Transitado
X1501430454;PRIMERO DE MAYO;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;32;Cancelado
X1501430455;DIOS ES AMOR;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;84;Transitado
X1501430456;JUNTOS VENCEREMOS ESTA LUCHA;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;87;Cancelado
X1501430457;LAS VEGAS MARGEN IZQUIERDA;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;58;Cancelado
X1501430460;MIKUY WASI DEL ADULTO MAYOR;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;75;Transitado
X1501430461;BENDECIDOS POR CRISTO;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;113;Transitado
X1501430462;8 de Octubre;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;120;Transitado
X1501430463;LOS ESPAÑOLES DE VILLA;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;110;Cancelado
X1501430464;UNIDOS CONTRA EL HAMBRE AMPLIACION CERRO CENTINELA;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;100;Transitado
X1501430465;OLLA COMÚN N° 3;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;108;Transitado
X1501430466;Rosa de Lima;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;36;Cancelado
X1501430467;AAHH VILLA HERMOSA;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;41;Transitado
X1501430468;LA GRANJA ALTO RETAMAL;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;22;Transitado
X1501430470;NUEVA GENERACIÓN DE PARAISO ALTO;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;65;Transitado
X1501430471;WARMI KAYPAYSAPA (MUJERES LUCHADORAS);LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;99;Transitado
X1501430474;ANTILLAS 2 - OLLA COMUN LUCHADORA POR SIEMPRE;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;82;Transitado
X1501430476;Ecologico II;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;76;Transitado
X1501430477;Pueblo Unido del Mirador;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Ninguna;0;Cancelado
X1501430478;COVID -19;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;146;Transitado
X1501430480;MANOS UNIDAS;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;64;Transitado
X1501430485;TOCANDO CORAZONES;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;68;Transitado
X1501430486;RENACER POR UN MAÑANA MEJOR;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;63;Transitado
X1501430487;14 DE MAYO;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;137;Cancelado
X1501430489;El Mirador de Villa II;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;81;Cancelado
X1501430490;Con Amor a los Niños con Discapacidad;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;;Con balón de Gas;71;Cancelado
X1501430492;MACHU PICCHU;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;17;Transitado
X1501430493;OLLAS 2 - GRUPO 2;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;32;Transitado
X1501430494;UNION SANTA FE;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;;VILLA MARIA DEL TRIUNFO;Con balón de Gas;79;Cancelado
